PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,feedbackText.stopped,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.3362343,124.3362343,space,3.9032118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.1254363,space,6.9700661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.1257668,space,40.649771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7942372,303.7942372,303.7942372,303.7942372,303.7942372,303.7942372,space,33.7653317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5790756,337.5790756,space,1.2604937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.8624638,338.8624638,space,4.4890406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,353.8631691,354.8631952,354.8631952,354.8631952,None,None,4,0,2.4803139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,364.9303262,365.9303694,365.9303694,365.9303694,None,None,3,0,2.0611789,365.9303694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,374.3307608,375.330776,375.330776,375.330776,None,None,2,0,1.1327664,375.330776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,383.6644935,384.6645276,384.6645276,384.6645276,None,None,1,1,1.8470644,384.6645276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,394.0149586,395.0149875,395.0149875,395.0149875,None,None,4,0,1.6565534,395.0149875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,405.6154793,406.6155303,406.6155303,406.6155303,None,None,4,0,1.1280808,406.6155303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.6827425,418.6827425,space,5.1888467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143170229,right,1,10,30,40,1,430.0665696,430.0665696,430.0665696,None,None,3,0,1.388934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,left,1,160,-30,130,2,437.5502422,437.5502422,437.5502422,None,None,3,0,0.6093059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,right,0,40,-30,10,2,444.7005726,444.7005726,444.7005726,None,None,2,0,1.4430619,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133170229,right,0,70,-30,40,1,452.4175732,452.4175732,452.4175732,None,None,3,0,2.5100952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,right,1,100,30,130,2,461.8013357,461.8013357,461.8013357,None,None,4,0,1.1742939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123170229,left,0,130,30,160,1,469.9183784,469.9183784,469.9183784,None,None,1,1,0.7691306,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.718385,471.7017648,space,7.0099207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123170229,,,,,,,,,,,,,,,,,,,,478.7354333,479.4354532,479.7188148,480.4188321,480.7188454,481.4188807,481.4188807,481.768898,right,0,100,-30,70,1,488.8859168,488.8859168,488.8859168,None,None,2,0,1.4976951,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,497.7529563,497.7529563,497.7529563,None,None,1,1,0.4545972,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,0,504.186569,504.186569,504.186569,None,None,2,0,0.5650546,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,0,510.4035126,510.4035126,510.4035126,None,None,1,1,0.4281221,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,516.5704614,516.5704614,516.5704614,None,None,2,0,0.7972175,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,523.0040838,523.0040838,523.0040838,None,None,1,1,0.363569,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,528.9543617,528.9543617,528.9543617,None,None,1,1,0.5973506,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,0,535.6713441,535.6713441,535.6713441,None,None,1,1,1.2962803,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,130,30,160,1,546.0884719,546.0884719,546.0884719,None,None,1,1,0.4711353,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,1,552.4887213,552.4887213,552.4887213,None,None,2,0,0.7028572,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,160,-30,130,1,558.8056925,558.8056925,558.8056925,None,None,1,1,0.257943,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143170229,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,564.8892923,564.8892923,564.8892923,None,None,2,0,0.5744425,,,,,,,,,,,,,,,,,,,,,,10,14,2,2024-10-31_11h01.37.967,uWM_experiment,2022.2.3,59.99779208
